room,tagId,entryTime,exitTime
201,6879,"10-25-2022, 9:56:06 PM","10-25-2022, 10:12:07 PM"
201,8232,"10-25-2022, 9:56:07 PM","10-25-2022, 10:12:07 PM"
201,1414,"10-25-2022, 10:00:15 PM","10-25-2022, 10:12:15 PM"
210,1421,"10-25-2022, 10:10:17 AM","10-25-2022, 10:12:17 AM"
207,1416,"10-25-2022, 10:12:10 PM","10-25-2022, 10:14:10 PM"
210,7894,"10-25-2022, 10:10:13 AM","10-25-2022, 10:26:16 AM"
210,4778,"10-25-2022, 10:10:14 AM","10-25-2022, 10:26:16 AM"
210,9527,"10-25-2022, 10:10:15 AM","10-25-2022, 10:26:16 AM"
210,4473,"10-25-2022, 10:10:16 AM","10-25-2022, 10:26:16 AM"
210,1412,"10-25-2022, 10:14:22 AM","10-25-2022, 10:26:22 AM"
207,5806,"10-25-2022, 10:12:06 PM","10-25-2022, 10:28:06 PM"
207,1409,"10-25-2022, 10:16:15 PM","10-25-2022, 10:28:15 PM"
304,1420,"10-25-2022, 10:28:10 PM","10-25-2022, 10:30:10 PM"
208,1424,"10-25-2022, 10:26:17 AM","10-25-2022, 10:41:17 AM"
304,5329,"10-25-2022, 10:28:06 PM","10-25-2022, 10:44:06 PM"
304,1410,"10-25-2022, 10:32:15 PM","10-25-2022, 10:44:15 PM"
205,1419,"10-25-2022, 10:42:17 AM","10-25-2022, 10:44:17 AM"
209,1416,"10-25-2022, 10:44:10 PM","10-25-2022, 10:46:10 PM"
205,9299,"10-25-2022, 10:42:13 AM","10-25-2022, 10:58:16 AM"
205,7762,"10-25-2022, 10:42:14 AM","10-25-2022, 10:58:16 AM"
205,6395,"10-25-2022, 10:42:15 AM","10-25-2022, 10:58:16 AM"
205,4470,"10-25-2022, 10:42:16 AM","10-25-2022, 10:58:16 AM"
205,1415,"10-25-2022, 10:46:23 AM","10-25-2022, 10:58:23 AM"
209,9138,"10-25-2022, 10:44:06 PM","10-25-2022, 11:00:08 PM"
209,4898,"10-25-2022, 10:44:07 PM","10-25-2022, 11:00:08 PM"
209,9090,"10-25-2022, 10:44:08 PM","10-25-2022, 11:00:08 PM"
209,1411,"10-25-2022, 10:48:15 PM","10-25-2022, 11:00:15 PM"
103,1417,"10-25-2022, 10:58:17 AM","10-25-2022, 11:00:17 AM"
202,1422,"10-25-2022, 11:00:10 PM","10-25-2022, 11:02:10 PM"
103,4529,"10-25-2022, 10:58:13 AM","10-25-2022, 11:14:13 AM"
103,1413,"10-25-2022, 11:02:23 AM","10-25-2022, 11:14:23 AM"
202,8685,"10-25-2022, 11:00:06 PM","10-25-2022, 11:16:09 PM"
202,5982,"10-25-2022, 11:00:09 PM","10-25-2022, 11:16:09 PM"
202,8896,"10-25-2022, 11:00:07 PM","10-25-2022, 11:16:09 PM"
202,5162,"10-25-2022, 11:00:08 PM","10-25-2022, 11:16:09 PM"
202,1415,"10-25-2022, 11:04:15 PM","10-25-2022, 11:16:15 PM"
310,1418,"10-25-2022, 11:14:17 AM","10-25-2022, 11:16:17 AM"
307,1420,"10-25-2022, 11:16:10 PM","10-25-2022, 11:18:10 PM"
310,6865,"10-25-2022, 11:14:13 AM","10-25-2022, 11:30:15 AM"
310,6162,"10-25-2022, 11:14:14 AM","10-25-2022, 11:30:15 AM"
310,7935,"10-25-2022, 11:14:15 AM","10-25-2022, 11:30:15 AM"
310,1411,"10-25-2022, 11:18:22 AM","10-25-2022, 11:30:22 AM"
307,8586,"10-25-2022, 11:16:06 PM","10-25-2022, 11:32:07 PM"
307,9330,"10-25-2022, 11:16:07 PM","10-25-2022, 11:32:07 PM"
307,1411,"10-25-2022, 11:20:15 PM","10-25-2022, 11:32:15 PM"
206,1418,"10-25-2022, 11:30:17 AM","10-25-2022, 11:32:17 AM"
307,1419,"10-25-2022, 11:32:10 PM","10-25-2022, 11:34:10 PM"
206,9318,"10-25-2022, 11:30:13 AM","10-25-2022, 11:46:15 AM"
206,8431,"10-25-2022, 11:30:14 AM","10-25-2022, 11:46:15 AM"
206,7726,"10-25-2022, 11:30:15 AM","10-25-2022, 11:46:15 AM"
206,1413,"10-25-2022, 11:34:22 AM","10-25-2022, 11:46:22 AM"
307,8063,"10-25-2022, 11:32:06 PM","10-25-2022, 11:48:06 PM"
307,1411,"10-25-2022, 11:36:15 PM","10-25-2022, 11:48:15 PM"
109,1428,"10-25-2022, 11:46:17 AM","10-25-2022, 12:01:17 PM"
103,1419,"10-25-2022, 12:02:17 PM","10-25-2022, 12:04:17 PM"
307,1411,"10-24-2022, 11:53:32 PM","10-25-2022, 12:05:32 AM"
103,8002,"10-25-2022, 12:02:13 PM","10-25-2022, 12:18:13 PM"
103,1415,"10-25-2022, 12:06:22 PM","10-25-2022, 12:18:22 PM"
105,1424,"10-25-2022, 12:05:27 AM","10-25-2022, 12:20:27 AM"
303,1423,"10-25-2022, 12:18:17 PM","10-25-2022, 12:33:17 PM"
105,1417,"10-25-2022, 12:34:17 PM","10-25-2022, 12:36:17 PM"
208,1430,"10-25-2022, 12:21:27 AM","10-25-2022, 12:36:27 AM"
102,1416,"10-25-2022, 12:37:27 AM","10-25-2022, 12:39:27 AM"
105,6211,"10-25-2022, 12:34:13 PM","10-25-2022, 12:50:14 PM"
105,8066,"10-25-2022, 12:34:14 PM","10-25-2022, 12:50:14 PM"
105,1414,"10-25-2022, 12:38:22 PM","10-25-2022, 12:50:22 PM"
205,1421,"10-25-2022, 12:50:17 PM","10-25-2022, 12:52:17 PM"
102,1414,"10-25-2022, 12:41:32 AM","10-25-2022, 12:53:32 AM"
208,1421,"10-25-2022, 2:44:10 PM","10-25-2022, 2:46:10 PM"
208,4367,"10-25-2022, 2:44:06 PM","10-25-2022, 3:00:07 PM"
208,9186,"10-25-2022, 2:44:07 PM","10-25-2022, 3:00:07 PM"
208,1415,"10-25-2022, 2:48:15 PM","10-25-2022, 3:00:15 PM"
201,1422,"10-25-2022, 3:00:10 PM","10-25-2022, 3:02:10 PM"
201,4550,"10-25-2022, 3:00:06 PM","10-25-2022, 3:16:08 PM"
201,6823,"10-25-2022, 3:00:07 PM","10-25-2022, 3:16:08 PM"
201,8927,"10-25-2022, 3:00:08 PM","10-25-2022, 3:16:08 PM"
201,1412,"10-25-2022, 3:04:15 PM","10-25-2022, 3:16:15 PM"
105,1420,"10-25-2022, 3:16:10 PM","10-25-2022, 3:18:10 PM"
105,5146,"10-25-2022, 3:16:06 PM","10-25-2022, 3:32:06 PM"
105,1410,"10-25-2022, 3:20:15 PM","10-25-2022, 3:32:15 PM"
202,1428,"10-25-2022, 3:32:10 PM","10-25-2022, 3:47:10 PM"
304,1421,"10-25-2022, 3:48:10 PM","10-25-2022, 3:50:10 PM"
304,8989,"10-25-2022, 3:48:06 PM","10-25-2022, 4:04:09 PM"
304,8007,"10-25-2022, 3:48:07 PM","10-25-2022, 4:04:09 PM"
304,8649,"10-25-2022, 3:48:08 PM","10-25-2022, 4:04:09 PM"
304,9074,"10-25-2022, 3:48:09 PM","10-25-2022, 4:04:09 PM"
304,1412,"10-25-2022, 3:52:15 PM","10-25-2022, 4:04:15 PM"
109,1422,"10-25-2022, 4:04:10 PM","10-25-2022, 4:06:10 PM"
109,7600,"10-25-2022, 4:04:06 PM","10-25-2022, 4:20:09 PM"
109,7011,"10-25-2022, 4:04:07 PM","10-25-2022, 4:20:09 PM"
109,6900,"10-25-2022, 4:04:08 PM","10-25-2022, 4:20:09 PM"
109,6982,"10-25-2022, 4:04:09 PM","10-25-2022, 4:20:09 PM"
109,1409,"10-25-2022, 4:08:15 PM","10-25-2022, 4:20:15 PM"
109,1420,"10-25-2022, 4:20:10 PM","10-25-2022, 4:22:10 PM"
109,8050,"10-25-2022, 4:20:06 PM","10-25-2022, 4:36:09 PM"
109,6020,"10-25-2022, 4:20:07 PM","10-25-2022, 4:36:09 PM"
109,8381,"10-25-2022, 4:20:08 PM","10-25-2022, 4:36:09 PM"
109,6786,"10-25-2022, 4:20:09 PM","10-25-2022, 4:36:09 PM"
109,1413,"10-25-2022, 4:24:15 PM","10-25-2022, 4:36:15 PM"
210,1421,"10-25-2022, 4:36:10 PM","10-25-2022, 4:38:10 PM"
210,5403,"10-25-2022, 4:36:06 PM","10-25-2022, 4:52:08 PM"
210,4470,"10-25-2022, 4:36:07 PM","10-25-2022, 4:52:08 PM"
210,7037,"10-25-2022, 4:36:08 PM","10-25-2022, 4:52:08 PM"
210,1411,"10-25-2022, 4:40:15 PM","10-25-2022, 4:52:15 PM"
108,1419,"10-25-2022, 4:52:10 PM","10-25-2022, 4:54:10 PM"
108,9917,"10-25-2022, 4:52:06 PM","10-25-2022, 5:08:06 PM"
108,1413,"10-25-2022, 4:56:15 PM","10-25-2022, 5:08:15 PM"
102,1424,"10-25-2022, 5:08:10 PM","10-25-2022, 5:23:10 PM"
106,1416,"10-25-2022, 5:24:10 PM","10-25-2022, 5:26:10 PM"
106,7795,"10-25-2022, 5:24:06 PM","10-25-2022, 5:40:09 PM"
106,5349,"10-25-2022, 5:24:07 PM","10-25-2022, 5:40:09 PM"
106,8786,"10-25-2022, 5:24:08 PM","10-25-2022, 5:40:09 PM"
106,9835,"10-25-2022, 5:24:09 PM","10-25-2022, 5:40:09 PM"
106,1414,"10-25-2022, 5:28:15 PM","10-25-2022, 5:40:15 PM"
204,1425,"10-25-2022, 5:40:10 PM","10-25-2022, 5:55:10 PM"
202,1426,"10-25-2022, 5:56:10 PM","10-25-2022, 6:11:10 PM"
106,1422,"10-25-2022, 6:12:10 PM","10-25-2022, 6:14:10 PM"
106,4551,"10-25-2022, 6:12:06 PM","10-25-2022, 6:28:06 PM"
106,1414,"10-25-2022, 6:16:15 PM","10-25-2022, 6:28:15 PM"
202,1420,"10-25-2022, 6:28:10 PM","10-25-2022, 6:30:10 PM"
202,9541,"10-25-2022, 6:28:06 PM","10-25-2022, 6:44:06 PM"
202,1413,"10-25-2022, 6:32:15 PM","10-25-2022, 6:44:15 PM"
102,1416,"10-25-2022, 6:44:10 PM","10-25-2022, 6:46:10 PM"
102,9002,"10-25-2022, 6:44:06 PM","10-25-2022, 7:00:06 PM"
102,1412,"10-25-2022, 6:48:15 PM","10-25-2022, 7:00:15 PM"
301,1428,"10-25-2022, 7:00:10 PM","10-25-2022, 7:15:10 PM"
106,1420,"10-25-2022, 7:16:10 PM","10-25-2022, 7:18:10 PM"
106,9181,"10-25-2022, 7:16:06 PM","10-25-2022, 7:32:09 PM"
106,4204,"10-25-2022, 7:16:07 PM","10-25-2022, 7:32:09 PM"
106,5303,"10-25-2022, 7:16:08 PM","10-25-2022, 7:32:09 PM"
106,9664,"10-25-2022, 7:16:09 PM","10-25-2022, 7:32:09 PM"
106,1409,"10-25-2022, 7:20:15 PM","10-25-2022, 7:32:15 PM"
202,1419,"10-25-2022, 7:32:10 PM","10-25-2022, 7:34:10 PM"
202,4479,"10-25-2022, 7:32:07 PM","10-25-2022, 7:48:08 PM"
202,5308,"10-25-2022, 7:32:06 PM","10-25-2022, 7:48:08 PM"
202,5440,"10-25-2022, 7:32:08 PM","10-25-2022, 7:48:08 PM"
202,1409,"10-25-2022, 7:36:15 PM","10-25-2022, 7:48:15 PM"
305,1419,"10-25-2022, 7:48:10 PM","10-25-2022, 7:50:10 PM"
305,7479,"10-25-2022, 7:48:06 PM","10-25-2022, 8:04:06 PM"
305,1413,"10-25-2022, 7:52:15 PM","10-25-2022, 8:04:15 PM"
302,1418,"10-25-2022, 8:04:10 PM","10-25-2022, 8:06:10 PM"
302,8919,"10-25-2022, 8:04:06 PM","10-25-2022, 8:20:07 PM"
302,8436,"10-25-2022, 8:04:07 PM","10-25-2022, 8:20:07 PM"
302,1415,"10-25-2022, 8:08:15 PM","10-25-2022, 8:20:15 PM"
208,1422,"10-25-2022, 8:20:10 PM","10-25-2022, 8:22:10 PM"
208,9335,"10-25-2022, 8:20:06 PM","10-25-2022, 8:36:09 PM"
208,6651,"10-25-2022, 8:20:07 PM","10-25-2022, 8:36:09 PM"
208,8184,"10-25-2022, 8:20:08 PM","10-25-2022, 8:36:09 PM"
208,8958,"10-25-2022, 8:20:09 PM","10-25-2022, 8:36:09 PM"
208,1414,"10-25-2022, 8:24:15 PM","10-25-2022, 8:36:15 PM"
110,1421,"10-25-2022, 8:36:10 PM","10-25-2022, 8:38:10 PM"
110,5861,"10-25-2022, 8:36:06 PM","10-25-2022, 8:52:06 PM"
110,1413,"10-25-2022, 8:40:15 PM","10-25-2022, 8:52:15 PM"
208,1418,"10-25-2022, 8:52:10 PM","10-25-2022, 8:54:10 PM"
208,5450,"10-25-2022, 8:52:07 PM","10-25-2022, 9:08:07 PM"
208,6490,"10-25-2022, 8:52:06 PM","10-25-2022, 9:08:07 PM"
208,1412,"10-25-2022, 8:56:15 PM","10-25-2022, 9:08:15 PM"
201,1430,"10-25-2022, 9:08:10 PM","10-25-2022, 9:23:10 PM"
309,1421,"10-25-2022, 9:24:10 PM","10-25-2022, 9:26:10 PM"
309,5636,"10-25-2022, 9:24:06 PM","10-25-2022, 9:40:08 PM"
309,7594,"10-25-2022, 9:24:07 PM","10-25-2022, 9:40:08 PM"
309,8461,"10-25-2022, 9:24:08 PM","10-25-2022, 9:40:08 PM"
309,1409,"10-25-2022, 9:28:15 PM","10-25-2022, 9:40:15 PM"
105,1418,"10-25-2022, 9:40:10 PM","10-25-2022, 9:42:10 PM"
105,6148,"10-25-2022, 9:40:06 PM","10-25-2022, 9:56:08 PM"
105,6069,"10-25-2022, 9:40:07 PM","10-25-2022, 9:56:08 PM"
105,9861,"10-25-2022, 9:40:08 PM","10-25-2022, 9:56:08 PM"
105,1414,"10-25-2022, 9:44:15 PM","10-25-2022, 9:56:15 PM"
201,1420,"10-25-2022, 9:56:10 PM","10-25-2022, 9:58:10 PM"
104,9749,"10-26-2022, 12:52:08 AM","10-26-2022, 1:08:09 AM"
104,9123,"10-26-2022, 12:52:09 AM","10-26-2022, 1:08:09 AM"
104,8388,"10-26-2022, 12:52:06 AM","10-26-2022, 1:08:09 AM"
104,6427,"10-26-2022, 12:52:07 AM","10-26-2022, 1:08:09 AM"
104,1411,"10-26-2022, 12:56:15 AM","10-26-2022, 1:08:15 AM"
101,1419,"10-26-2022, 1:08:10 AM","10-26-2022, 1:10:10 AM"
101,7407,"10-26-2022, 1:08:06 AM","10-26-2022, 1:24:06 AM"
101,1411,"10-26-2022, 1:12:15 AM","10-26-2022, 1:24:15 AM"
110,1418,"10-26-2022, 1:24:10 AM","10-26-2022, 1:26:10 AM"
110,9523,"10-26-2022, 1:24:06 AM","10-26-2022, 1:40:06 AM"
110,1412,"10-26-2022, 1:28:15 AM","10-26-2022, 1:40:15 AM"
303,1421,"10-26-2022, 1:40:10 AM","10-26-2022, 1:42:10 AM"
303,4996,"10-26-2022, 1:40:06 AM","10-26-2022, 1:56:07 AM"
303,8782,"10-26-2022, 1:40:07 AM","10-26-2022, 1:56:07 AM"
303,1414,"10-26-2022, 1:44:15 AM","10-26-2022, 1:56:15 AM"
309,1417,"10-26-2022, 1:56:10 AM","10-26-2022, 1:58:10 AM"
309,1426,"10-25-2022, 11:48:10 PM","10-26-2022, 12:03:10 AM"
303,1417,"10-26-2022, 12:04:10 AM","10-26-2022, 12:06:10 AM"
303,9016,"10-26-2022, 12:04:06 AM","10-26-2022, 12:20:07 AM"
303,4736,"10-26-2022, 12:04:07 AM","10-26-2022, 12:20:07 AM"
303,1409,"10-26-2022, 12:08:15 AM","10-26-2022, 12:20:15 AM"
209,1418,"10-26-2022, 12:20:10 AM","10-26-2022, 12:22:10 AM"
209,9733,"10-26-2022, 12:20:06 AM","10-26-2022, 12:36:09 AM"
209,5728,"10-26-2022, 12:20:07 AM","10-26-2022, 12:36:09 AM"
209,8482,"10-26-2022, 12:20:08 AM","10-26-2022, 12:36:09 AM"
209,9207,"10-26-2022, 12:20:09 AM","10-26-2022, 12:36:09 AM"
209,1414,"10-26-2022, 12:24:15 AM","10-26-2022, 12:36:15 AM"
204,1420,"10-26-2022, 12:36:10 AM","10-26-2022, 12:38:10 AM"
204,8850,"10-26-2022, 12:36:06 AM","10-26-2022, 12:52:06 AM"
204,1414,"10-26-2022, 12:40:15 AM","10-26-2022, 12:52:15 AM"
104,1418,"10-26-2022, 12:52:10 AM","10-26-2022, 12:54:10 AM"
309,9709,"10-26-2022, 1:56:06 AM","10-26-2022, 2:12:07 AM"
309,8129,"10-26-2022, 1:56:07 AM","10-26-2022, 2:12:07 AM"
309,1414,"10-26-2022, 2:00:15 AM","10-26-2022, 2:12:15 AM"
109,1420,"10-26-2022, 2:12:10 AM","10-26-2022, 2:14:10 AM"
109,9681,"10-26-2022, 2:12:06 AM","10-26-2022, 2:28:06 AM"
109,1411,"10-26-2022, 2:16:15 AM","10-26-2022, 2:28:15 AM"
301,1430,"10-26-2022, 2:28:10 AM","10-26-2022, 2:43:10 AM"
307,1426,"10-26-2022, 2:44:10 AM","10-26-2022, 2:59:10 AM"
107,1417,"10-26-2022, 3:00:10 AM","10-26-2022, 3:02:10 AM"
107,5597,"10-26-2022, 3:00:06 AM","10-26-2022, 3:16:09 AM"
107,5114,"10-26-2022, 3:00:07 AM","10-26-2022, 3:16:09 AM"
107,7710,"10-26-2022, 3:00:08 AM","10-26-2022, 3:16:09 AM"
107,5797,"10-26-2022, 3:00:09 AM","10-26-2022, 3:16:09 AM"
107,1411,"10-26-2022, 3:04:15 AM","10-26-2022, 3:16:15 AM"
201,1421,"10-26-2022, 3:16:10 AM","10-26-2022, 3:18:10 AM"
201,5879,"10-26-2022, 3:16:06 AM","10-26-2022, 3:32:07 AM"
201,6087,"10-26-2022, 3:16:07 AM","10-26-2022, 3:32:07 AM"
201,1412,"10-26-2022, 3:20:15 AM","10-26-2022, 3:32:15 AM"
208,1420,"10-26-2022, 3:32:10 AM","10-26-2022, 3:34:10 AM"
208,4754,"10-26-2022, 3:32:09 AM","10-26-2022, 3:48:09 AM"
208,6766,"10-26-2022, 3:32:06 AM","10-26-2022, 3:48:09 AM"
208,7551,"10-26-2022, 3:32:07 AM","10-26-2022, 3:48:09 AM"
208,7375,"10-26-2022, 3:32:08 AM","10-26-2022, 3:48:09 AM"
208,1412,"10-26-2022, 3:36:15 AM","10-26-2022, 3:48:15 AM"
209,1420,"10-26-2022, 3:48:10 AM","10-26-2022, 3:50:10 AM"
209,7470,"10-26-2022, 3:48:06 AM","10-26-2022, 4:04:09 AM"
209,5391,"10-26-2022, 3:48:07 AM","10-26-2022, 4:04:09 AM"
209,8728,"10-26-2022, 3:48:08 AM","10-26-2022, 4:04:09 AM"
209,5577,"10-26-2022, 3:48:09 AM","10-26-2022, 4:04:09 AM"
209,1413,"10-26-2022, 3:52:15 AM","10-26-2022, 4:04:15 AM"
103,1417,"10-26-2022, 4:04:10 AM","10-26-2022, 4:06:10 AM"
103,6775,"10-26-2022, 4:04:06 AM","10-26-2022, 4:20:06 AM"
103,1413,"10-26-2022, 4:08:15 AM","10-26-2022, 4:20:15 AM"
303,1422,"10-26-2022, 4:20:10 AM","10-26-2022, 4:22:10 AM"
303,5089,"10-26-2022, 4:20:06 AM","10-26-2022, 4:36:09 AM"
303,7301,"10-26-2022, 4:20:07 AM","10-26-2022, 4:36:09 AM"
303,9484,"10-26-2022, 4:20:08 AM","10-26-2022, 4:36:09 AM"
303,7610,"10-26-2022, 4:20:09 AM","10-26-2022, 4:36:09 AM"
303,1410,"10-26-2022, 4:24:16 AM","10-26-2022, 4:36:16 AM"
106,1416,"10-26-2022, 4:36:10 AM","10-26-2022, 4:38:10 AM"
203,1419,"10-27-2022, 9:10:11 AM","10-27-2022, 9:12:11 AM"
