room,tagId,entryTime,exitTime
109,7674,"10-25-2022, 7:00:08 PM","10-25-2022, 7:16:09 PM"
109,6651,"10-25-2022, 7:00:09 PM","10-25-2022, 7:16:09 PM"
109,1375,"10-25-2022, 7:00:10 PM","10-25-2022, 7:02:10 PM"
304,1365,"10-25-2022, 6:48:15 PM","10-25-2022, 7:00:15 PM"
304,5355,"10-25-2022, 6:44:06 PM","10-25-2022, 7:00:06 PM"
304,1378,"10-25-2022, 6:44:10 PM","10-25-2022, 6:46:10 PM"
201,1369,"10-25-2022, 6:32:15 PM","10-25-2022, 6:44:15 PM"
201,6280,"10-25-2022, 6:28:06 PM","10-25-2022, 6:44:08 PM"
201,7243,"10-25-2022, 6:28:07 PM","10-25-2022, 6:44:08 PM"
201,8630,"10-25-2022, 6:28:08 PM","10-25-2022, 6:44:08 PM"
201,1374,"10-25-2022, 6:28:10 PM","10-25-2022, 6:30:10 PM"
206,1365,"10-25-2022, 6:16:15 PM","10-25-2022, 6:28:15 PM"
206,6615,"10-25-2022, 6:12:06 PM","10-25-2022, 6:28:06 PM"
206,1376,"10-25-2022, 6:12:10 PM","10-25-2022, 6:14:10 PM"
208,1369,"10-25-2022, 6:00:15 PM","10-25-2022, 6:12:15 PM"
208,4851,"10-25-2022, 5:56:06 PM","10-25-2022, 6:12:09 PM"
208,8682,"10-25-2022, 5:56:07 PM","10-25-2022, 6:12:09 PM"
208,6271,"10-25-2022, 5:56:08 PM","10-25-2022, 6:12:09 PM"
208,4953,"10-25-2022, 5:56:09 PM","10-25-2022, 6:12:09 PM"
208,1378,"10-25-2022, 5:56:10 PM","10-25-2022, 5:58:10 PM"
110,1386,"10-25-2022, 5:40:10 PM","10-25-2022, 5:55:10 PM"
310,1368,"10-25-2022, 5:28:15 PM","10-25-2022, 5:40:15 PM"
310,7439,"10-25-2022, 5:24:06 PM","10-25-2022, 5:40:07 PM"
310,4332,"10-25-2022, 5:24:07 PM","10-25-2022, 5:40:07 PM"
310,1372,"10-25-2022, 5:24:10 PM","10-25-2022, 5:26:10 PM"
302,1379,"10-25-2022, 5:08:10 PM","10-25-2022, 5:23:10 PM"
205,1369,"10-25-2022, 4:56:15 PM","10-25-2022, 5:08:15 PM"
205,5527,"10-25-2022, 4:52:06 PM","10-25-2022, 5:08:06 PM"
205,1373,"10-25-2022, 4:52:10 PM","10-25-2022, 4:54:10 PM"
102,1366,"10-25-2022, 4:40:15 PM","10-25-2022, 4:52:15 PM"
102,4355,"10-25-2022, 4:36:06 PM","10-25-2022, 4:52:06 PM"
102,1372,"10-25-2022, 4:36:10 PM","10-25-2022, 4:38:10 PM"
207,1366,"10-25-2022, 4:24:15 PM","10-25-2022, 4:36:15 PM"
207,9192,"10-25-2022, 4:20:07 PM","10-25-2022, 4:36:08 PM"
207,8044,"10-25-2022, 4:20:08 PM","10-25-2022, 4:36:08 PM"
207,4399,"10-25-2022, 4:20:06 PM","10-25-2022, 4:36:08 PM"
207,1374,"10-25-2022, 4:20:10 PM","10-25-2022, 4:22:10 PM"
104,1367,"10-25-2022, 4:08:15 PM","10-25-2022, 4:20:15 PM"
104,8449,"10-25-2022, 4:04:06 PM","10-25-2022, 4:20:08 PM"
104,7637,"10-25-2022, 4:04:07 PM","10-25-2022, 4:20:08 PM"
104,7664,"10-25-2022, 4:04:08 PM","10-25-2022, 4:20:08 PM"
104,1375,"10-25-2022, 4:04:10 PM","10-25-2022, 4:06:10 PM"
103,1380,"10-25-2022, 3:48:10 PM","10-25-2022, 4:03:10 PM"
301,1366,"10-25-2022, 3:20:15 PM","10-25-2022, 3:32:15 PM"
301,9634,"10-25-2022, 3:16:06 PM","10-25-2022, 3:32:07 PM"
301,5492,"10-25-2022, 3:16:07 PM","10-25-2022, 3:32:07 PM"
301,1373,"10-25-2022, 3:16:10 PM","10-25-2022, 3:18:10 PM"
210,1368,"10-25-2022, 3:04:15 PM","10-25-2022, 3:16:15 PM"
210,4437,"10-25-2022, 3:00:06 PM","10-25-2022, 3:16:09 PM"
210,8420,"10-25-2022, 3:00:07 PM","10-25-2022, 3:16:09 PM"
210,6685,"10-25-2022, 3:00:08 PM","10-25-2022, 3:16:09 PM"
210,9805,"10-25-2022, 3:00:09 PM","10-25-2022, 3:16:09 PM"
210,1378,"10-25-2022, 3:00:10 PM","10-25-2022, 3:02:10 PM"
201,1365,"10-25-2022, 2:48:15 PM","10-25-2022, 3:00:15 PM"
201,5920,"10-25-2022, 2:44:06 PM","10-25-2022, 3:00:06 PM"
201,1375,"10-25-2022, 2:44:10 PM","10-25-2022, 2:46:10 PM"
301,1376,"10-25-2022, 12:53:27 AM","10-25-2022, 12:55:27 AM"
304,1371,"10-25-2022, 12:41:32 AM","10-25-2022, 12:53:32 AM"
106,1377,"10-25-2022, 12:50:17 PM","10-25-2022, 12:52:17 PM"
304,1373,"10-25-2022, 12:37:27 AM","10-25-2022, 12:39:27 AM"
308,1369,"10-25-2022, 12:25:33 AM","10-25-2022, 12:37:33 AM"
101,1365,"10-25-2022, 12:22:22 PM","10-25-2022, 12:34:22 PM"
101,9785,"10-25-2022, 12:18:13 PM","10-25-2022, 12:34:15 PM"
101,7267,"10-25-2022, 12:18:14 PM","10-25-2022, 12:34:15 PM"
101,7683,"10-25-2022, 12:18:15 PM","10-25-2022, 12:34:15 PM"
308,1373,"10-25-2022, 12:21:27 AM","10-25-2022, 12:23:27 AM"
308,5571,"10-25-2022, 12:21:25 AM","10-25-2022, 12:21:34 AM"
308,6445,"10-25-2022, 12:21:26 AM","10-25-2022, 12:21:34 AM"
308,5397,"10-25-2022, 12:21:23 AM","10-25-2022, 12:21:34 AM"
308,7528,"10-25-2022, 12:21:24 AM","10-25-2022, 12:21:34 AM"
301,1370,"10-25-2022, 12:09:32 AM","10-25-2022, 12:21:32 AM"
101,1375,"10-25-2022, 12:18:17 PM","10-25-2022, 12:20:17 PM"
201,1368,"10-25-2022, 12:06:22 PM","10-25-2022, 12:18:22 PM"
201,5822,"10-25-2022, 12:02:13 PM","10-25-2022, 12:18:13 PM"
301,1375,"10-25-2022, 12:05:27 AM","10-25-2022, 12:07:27 AM"
301,1371,"10-24-2022, 11:53:32 PM","10-25-2022, 12:05:32 AM"
201,1373,"10-25-2022, 12:02:17 PM","10-25-2022, 12:04:17 PM"
102,1366,"10-25-2022, 11:50:22 AM","10-25-2022, 12:02:22 PM"
102,4644,"10-25-2022, 11:46:13 AM","10-25-2022, 12:02:15 PM"
102,9425,"10-25-2022, 11:46:14 AM","10-25-2022, 12:02:15 PM"
102,6564,"10-25-2022, 11:46:15 AM","10-25-2022, 12:02:15 PM"
306,1374,"10-25-2022, 11:48:10 PM","10-25-2022, 11:50:10 PM"
102,1378,"10-25-2022, 11:46:17 AM","10-25-2022, 11:48:17 AM"
202,1365,"10-25-2022, 11:36:15 PM","10-25-2022, 11:48:15 PM"
202,6455,"10-25-2022, 11:32:06 PM","10-25-2022, 11:48:07 PM"
202,4849,"10-25-2022, 11:32:07 PM","10-25-2022, 11:48:07 PM"
203,1384,"10-25-2022, 11:30:17 AM","10-25-2022, 11:45:17 AM"
202,1375,"10-25-2022, 11:32:10 PM","10-25-2022, 11:34:10 PM"
205,1369,"10-25-2022, 11:20:15 PM","10-25-2022, 11:32:15 PM"
205,6520,"10-25-2022, 11:16:06 PM","10-25-2022, 11:32:06 PM"
304,1366,"10-25-2022, 11:18:22 AM","10-25-2022, 11:30:22 AM"
304,8896,"10-25-2022, 11:14:13 AM","10-25-2022, 11:30:14 AM"
304,5983,"10-25-2022, 11:14:14 AM","10-25-2022, 11:30:14 AM"
205,1376,"10-25-2022, 11:16:10 PM","10-25-2022, 11:18:10 PM"
304,1374,"10-25-2022, 11:14:17 AM","10-25-2022, 11:16:17 AM"
207,1381,"10-25-2022, 11:00:10 PM","10-25-2022, 11:15:10 PM"
308,1365,"10-25-2022, 11:02:23 AM","10-25-2022, 11:14:23 AM"
308,7106,"10-25-2022, 10:58:13 AM","10-25-2022, 11:14:13 AM"
308,1378,"10-25-2022, 10:58:17 AM","10-25-2022, 11:00:17 AM"
208,1370,"10-25-2022, 10:48:15 PM","10-25-2022, 11:00:15 PM"
208,5804,"10-25-2022, 10:44:06 PM","10-25-2022, 11:00:09 PM"
208,6050,"10-25-2022, 10:44:07 PM","10-25-2022, 11:00:09 PM"
208,9388,"10-25-2022, 10:44:08 PM","10-25-2022, 11:00:09 PM"
208,8874,"10-25-2022, 10:44:09 PM","10-25-2022, 11:00:09 PM"
306,1368,"10-25-2022, 10:46:23 AM","10-25-2022, 10:58:23 AM"
306,6414,"10-25-2022, 10:42:13 AM","10-25-2022, 10:58:14 AM"
306,5086,"10-25-2022, 10:42:14 AM","10-25-2022, 10:58:14 AM"
208,1378,"10-25-2022, 10:44:10 PM","10-25-2022, 10:46:10 PM"
306,1378,"10-25-2022, 10:42:17 AM","10-25-2022, 10:44:17 AM"
304,1383,"10-25-2022, 10:28:10 PM","10-25-2022, 10:43:10 PM"
210,1367,"10-25-2022, 10:30:22 AM","10-25-2022, 10:42:22 AM"
210,8014,"10-25-2022, 10:26:13 AM","10-25-2022, 10:42:16 AM"
210,6722,"10-25-2022, 10:26:14 AM","10-25-2022, 10:42:16 AM"
210,5735,"10-25-2022, 10:26:16 AM","10-25-2022, 10:42:16 AM"
210,5950,"10-25-2022, 10:26:15 AM","10-25-2022, 10:42:16 AM"
210,1373,"10-25-2022, 10:26:17 AM","10-25-2022, 10:28:17 AM"
305,1365,"10-25-2022, 10:16:15 PM","10-25-2022, 10:28:15 PM"
305,8945,"10-25-2022, 10:12:06 PM","10-25-2022, 10:28:08 PM"
305,5247,"10-25-2022, 10:12:07 PM","10-25-2022, 10:28:08 PM"
305,9241,"10-25-2022, 10:12:08 PM","10-25-2022, 10:28:08 PM"
204,1369,"10-25-2022, 10:14:22 AM","10-25-2022, 10:26:22 AM"
204,5913,"10-25-2022, 10:10:13 AM","10-25-2022, 10:26:14 AM"
204,5563,"10-25-2022, 10:10:14 AM","10-25-2022, 10:26:14 AM"
305,1375,"10-25-2022, 10:12:10 PM","10-25-2022, 10:14:10 PM"
204,1374,"10-25-2022, 10:10:17 AM","10-25-2022, 10:12:17 AM"
205,1379,"10-25-2022, 9:56:10 PM","10-25-2022, 10:11:10 PM"
303,1378,"10-25-2022, 1:25:27 AM","10-25-2022, 1:27:27 AM"
204,1367,"10-25-2022, 1:13:33 AM","10-25-2022, 1:25:33 AM"
209,1369,"10-25-2022, 1:10:23 PM","10-25-2022, 1:22:23 PM"
209,8895,"10-25-2022, 1:06:13 PM","10-25-2022, 1:22:14 PM"
209,4585,"10-25-2022, 1:06:14 PM","10-25-2022, 1:22:14 PM"
204,1372,"10-25-2022, 1:09:27 AM","10-25-2022, 1:11:27 AM"
204,9072,"10-25-2022, 1:09:25 AM","10-25-2022, 1:09:34 AM"
204,7643,"10-25-2022, 1:09:26 AM","10-25-2022, 1:09:34 AM"
204,5780,"10-25-2022, 1:09:23 AM","10-25-2022, 1:09:34 AM"
204,4712,"10-25-2022, 1:09:24 AM","10-25-2022, 1:09:34 AM"
301,1365,"10-25-2022, 12:57:32 AM","10-25-2022, 1:09:32 AM"
209,1378,"10-25-2022, 1:06:17 PM","10-25-2022, 1:08:17 PM"
106,1368,"10-25-2022, 12:54:22 PM","10-25-2022, 1:06:22 PM"
106,5151,"10-25-2022, 12:50:13 PM","10-25-2022, 1:06:16 PM"
106,9775,"10-25-2022, 12:50:14 PM","10-25-2022, 1:06:16 PM"
106,6792,"10-25-2022, 12:50:15 PM","10-25-2022, 1:06:16 PM"
106,9656,"10-25-2022, 12:50:16 PM","10-25-2022, 1:06:16 PM"
210,1365,"10-24-2022, 9:45:33 PM","10-24-2022, 9:57:33 PM"
210,1374,"10-24-2022, 9:41:27 PM","10-24-2022, 9:43:27 PM"
301,1376,"10-24-2022, 11:49:27 PM","10-24-2022, 11:51:27 PM"
301,1370,"10-24-2022, 11:37:32 PM","10-24-2022, 11:49:32 PM"
301,1378,"10-24-2022, 11:33:27 PM","10-24-2022, 11:35:27 PM"
108,1368,"10-24-2022, 11:21:32 PM","10-24-2022, 11:33:32 PM"
108,1372,"10-24-2022, 11:17:27 PM","10-24-2022, 11:19:27 PM"
202,1368,"10-24-2022, 11:05:32 PM","10-24-2022, 11:17:32 PM"
202,1373,"10-24-2022, 11:01:27 PM","10-24-2022, 11:03:27 PM"
301,1371,"10-24-2022, 10:49:33 PM","10-24-2022, 11:01:33 PM"
301,1372,"10-24-2022, 10:45:27 PM","10-24-2022, 10:47:27 PM"
301,7639,"10-24-2022, 10:45:25 PM","10-24-2022, 10:45:34 PM"
301,8769,"10-24-2022, 10:45:23 PM","10-24-2022, 10:45:34 PM"
301,7762,"10-24-2022, 10:45:26 PM","10-24-2022, 10:45:34 PM"
301,7746,"10-24-2022, 10:45:24 PM","10-24-2022, 10:45:34 PM"
102,1365,"10-24-2022, 10:33:32 PM","10-24-2022, 10:45:32 PM"
102,1373,"10-24-2022, 10:29:27 PM","10-24-2022, 10:31:27 PM"
305,1367,"10-24-2022, 10:17:32 PM","10-24-2022, 10:29:32 PM"
305,1378,"10-24-2022, 10:13:27 PM","10-24-2022, 10:15:27 PM"
204,1380,"10-24-2022, 9:57:27 PM","10-24-2022, 10:12:27 PM"
